day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
11,3,3,2,0,-1,6,7,5,1,1,-1,3,2,2,3,0,5,6,3,3,2,1,5,6,6,6,1,0,-1,4,8,5,0,0,1,3,5,5,1,0,-1,5,4,4,1,0,-1,6,4,4,2,1,-1,5
12,3,3,2,0,-1,7,7,5,1,1,-1,4,2,2,3,0,5,7,3,3,2,1,5,7,7,7,1,0,-1,4,8,5,1,0,1,3,5,5,1,0,-1,6,5,5,1,0,-1,6,4,4,2,1,-1,6
13,3,3,3,0,-1,7,8,6,1,1,-1,4,2,2,4,0,5,7,3,3,3,1,5,7,8,8,1,0,-1,4,8,5,2,0,1,3,5,5,1,0,-1,7,5,5,1,0,-1,7,4,4,3,1,-1,6
14,3,3,3,0,-1,8,8,6,1,1,-1,5,2,2,4,0,5,8,3,3,3,1,5,8,8,8,2,0,-1,4,8,5,2,0,1,4,5,5,1,0,-1,8,5,5,1,0,-1,8,5,5,3,1,-1,6
15,3,3,4,0,-1,8,8,6,2,1,-1,5,2,2,5,0,5,8,3,3,4,1,5,8,9,9,2,0,-1,4,8,5,2,0,1,5,5,5,2,1,-1,8,6,6,1,0,-1,8,5,5,4,1,-1,6
16,3,3,5,0,-1,8,9,7,2,1,-1,5,2,2,6,1,5,8,3,3,4,1,5,9,9,9,2,0,-1,5,8,5,2,0,1,6,6,6,2,1,-1,8,6,6,1,0,-1,9,5,5,4,1,-1,7
17,4,4,5,0,-1,8,10,8,2,1,-1,5,2,2,7,1,5,8,3,3,5,2,5,9,9,9,3,0,-1,5,8,5,2,0,1,7,6,6,3,2,-1,8,7,7,1,0,-1,9,6,6,4,1,-1,7
18,4,4,5,0,-1,9,11,9,2,1,-1,5,2,2,7,1,5,9,3,3,5,2,5,10,10,10,3,0,-1,5,8,5,3,0,1,7,7,7,3,2,-1,8,7,7,1,0,-1,10,7,7,4,1,-1,7
19,4,4,6,1,-1,9,11,9,3,1,-1,5,2,2,8,1,5,9,3,3,5,2,5,11,11,11,3,0,-1,5,8,5,3,0,1,8,8,8,3,2,-1,8,8,8,1,0,-1,10,7,7,5,1,-1,7
20,4,4,6,1,-1,10,12,10,3,1,-1,5,2,2,9,1,5,9,3,3,5,2,5,12,11,11,3,0,-1,6,8,5,3,0,1,9,9,9,3,2,-1,8,8,8,2,1,-1,10,8,8,5,1,-1,7
21,4,4,7,1,-1,10,13,11,3,1,-1,5,2,2,10,1,5,9,3,3,5,2,5,13,11,11,3,0,-1,7,8,5,3,0,1,10,9,9,3,2,-1,9,9,9,2,1,-1,10,8,8,5,1,-1,8
22,4,4,7,1,-1,11,14,12,3,1,-1,5,2,2,10,1,5,10,3,3,5,2,5,14,11,11,3,0,-1,8,8,5,4,0,1,10,9,9,3,2,-1,10,9,9,3,1,-1,10,8,8,5,1,-1,9
23,4,4,8,1,-1,11,15,13,3,1,-1,5,2,2,10,1,5,11,3,3,6,2,5,14,12,12,3,0,-1,8,8,5,4,0,1,11,10,10,3,2,-1,10,9,9,3,1,-1,11,8,8,5,1,-1,10
24,4,4,8,1,-1,12,16,14,3,1,-1,5,2,2,10,1,5,12,3,3,6,2,5,15,12,12,3,0,-1,9,8,5,4,0,1,12,10,10,3,2,-1,11,10,10,3,1,-1,11,9,9,5,1,-1,10
25,4,4,8,1,-1,13,16,14,3,1,-1,6,2,2,10,1,5,13,3,3,6,2,5,16,13,13,3,0,-1,9,8,5,5,0,1,12,10,10,3,2,-1,12,11,11,3,1,-1,11,10,10,5,1,-1,10
26,4,4,8,1,-1,14,17,15,3,1,-1,6,2,2,10,1,5,14,3,3,6,2,5,17,14,14,3,0,-1,9,8,5,5,0,1,13,10,10,4,3,-1,12,12,12,3,1,-1,11,11,11,5,1,-1,10
27,5,5,8,1,-1,15,17,15,3,1,-1,7,2,2,11,1,5,14,3,3,6,2,5,18,14,14,3,0,-1,10,8,5,6,0,1,13,11,11,4,3,-1,12,13,13,4,1,-1,11,13,12,5,1,-1,10
28,5,5,8,1,-1,16,18,16,3,1,-1,7,2,2,12,1,5,14,3,3,6,2,5,20,15,15,3,0,-1,11,8,5,6,0,1,14,11,11,4,3,-1,13,14,13,4,1,-1,12,14,14,5,1,-1,11
29,5,5,8,1,-1,17,18,16,3,1,-1,8,2,2,12,1,5,15,3,3,6,2,5,22,15,15,3,0,-1,13,8,5,7,0,1,15,11,11,5,3,-1,14,15,15,5,1,-1,12,14,14,5,1,-1,12
30,5,5,8,1,-1,18,19,16,3,1,-1,8,2,2,13,1,5,15,3,3,6,2,5,23,16,16,3,0,1,13,8,5,7,0,1,16,11,11,6,3,-1,15,15,15,5,1,-1,14,15,15,5,1,-1,12
31,5,5,10,2,-1,18,20,16,3,1,-1,9,2,2,14,1,5,16,3,3,6,2,5,24,16,16,3,0,1,14,8,5,8,1,1,16,11,11,6,3,-1,17,15,15,6,1,-1,15,15,15,6,1,-1,12
32,5,5,11,2,-1,18,20,17,4,1,-1,9,2,2,14,1,5,17,4,3,6,2,5,24,16,16,3,0,1,15,8,5,8,1,1,17,11,11,6,3,-1,18,16,16,6,1,-1,15,16,16,6,1,-1,12
33,5,5,12,2,-1,18,20,17,4,1,-1,10,2,2,14,1,5,18,4,3,6,2,5,25,16,16,3,0,1,16,8,5,8,1,1,18,11,11,6,3,-1,19,17,17,6,1,-1,15,16,16,6,1,-1,13
34,5,5,13,2,1,18,21,17,4,1,-1,10,2,2,14,1,5,19,4,3,6,2,5,26,16,16,3,0,1,17,9,5,8,1,1,18,12,12,6,3,-1,19,17,17,6,1,-1,16,16,16,6,1,-1,14
35,5,5,13,2,1,19,22,18,4,1,-1,10,2,2,14,1,5,20,4,3,6,2,5,27,16,16,3,0,1,18,9,5,8,1,1,19,13,13,6,3,-1,19,18,18,6,1,-1,16,17,17,6,1,-1,14
36,5,5,13,2,1,20,23,19,4,1,8,10,2,2,15,1,5,20,4,3,7,2,5,27,16,16,3,0,1,19,10,5,8,1,1,19,14,13,6,3,-1,19,18,18,6,1,-1,17,18,17,6,1,-1,14
37,5,5,13,2,1,21,23,19,4,1,8,11,2,2,16,1,5,20,4,3,7,2,5,28,16,16,3,0,1,20,10,5,9,1,1,19,14,13,6,3,-1,20,18,18,6,1,-1,18,18,17,6,1,-1,15
38,5,5,13,2,1,22,23,19,4,1,8,12,2,2,16,1,5,21,4,3,7,2,5,29,16,16,3,0,1,21,10,5,10,1,1,19,15,14,6,3,7,20,19,18,6,1,-1,18,19,18,6,1,-1,15
39,5,5,13,2,1,23,23,19,4,1,8,13,2,2,16,1,5,22,4,3,7,2,5,30,16,16,3,0,1,22,10,5,10,1,1,20,15,14,6,3,7,21,20,19,6,1,-1,18,20,19,6,1,-1,15
40,5,5,13,2,1,24,23,19,4,1,8,14,2,2,16,1,5,23,4,3,7,2,5,31,16,16,3,0,1,23,10,5,11,1,1,20,15,14,6,3,7,22,20,19,7,1,-1,18,21,20,6,1,-1,15
41,5,5,13,2,1,25,23,19,4,1,8,15,2,2,17,1,5,23,4,3,7,2,5,32,16,16,3,0,1,24,10,5,11,1,1,21,15,14,6,3,7,23,20,19,7,1,-1,19,22,21,6,1,-1,15
42,5,5,13,2,1,26,24,19,4,1,8,15,3,2,17,1,5,23,4,3,8,2,5,32,16,16,3,0,1,25,10,5,11,1,1,22,15,14,6,3,7,24,20,19,7,1,-1,20,23,22,6,1,-1,15
43,6,5,13,2,1,26,24,19,4,1,8,16,3,2,18,1,5,23,4,3,9,2,5,32,16,16,3,0,1,26,10,5,11,1,1,24,15,14,6,3,7,26,20,19,7,1,-1,21,24,22,6,1,-1,16
44,6,5,14,3,1,27,24,19,5,1,8,16,3,2,19,1,5,25,4,3,11,2,5,32,16,16,4,1,1,26,10,5,11,1,1,25,15,14,6,3,7,28,21,20,7,1,-1,21,24,23,6,1,-1,17
45,6,5,14,3,1,29,24,19,5,1,8,18,3,2,19,1,5,27,4,3,11,2,5,34,16,16,4,1,1,28,10,5,11,1,1,27,15,14,6,3,7,29,22,21,7,1,-1,21,24,23,7,1,-1,17
46,6,5,15,3,1,29,24,19,5,1,8,19,3,2,19,1,5,28,4,3,11,2,5,35,16,16,4,1,1,29,10,5,11,1,1,28,15,14,6,3,7,30,23,22,7,1,-1,21,24,23,7,1,-1,18
47,6,5,15,3,1,30,25,19,5,1,8,20,3,2,19,1,5,29,4,3,12,2,5,35,16,16,4,1,1,30,10,5,12,1,1,28,15,14,6,3,7,31,24,22,7,1,-1,21,24,23,7,1,7,19
48,6,5,15,3,1,31,25,19,6,1,8,20,3,2,19,1,5,30,4,3,13,2,5,35,16,16,4,1,1,31,10,5,13,1,1,28,15,14,7,3,7,31,25,23,7,1,-1,21,24,23,7,1,7,20
49,6,5,15,3,1,32,25,19,6,1,8,21,3,2,19,1,5,31,4,3,13,2,5,36,16,16,4,1,1,32,10,5,13,1,1,29,15,14,7,3,7,32,25,23,7,1,-1,22,24,23,7,1,7,21
50,6,5,15,3,1,33,25,19,6,1,8,22,3,2,19,1,5,32,4,3,13,2,5,37,16,16,4,1,1,33,10,5,13,1,1,30,15,14,7,3,7,33,25,23,7,1,-1,23,24,23,7,1,7,22
51,6,5,15,3,1,34,25,19,7,1,8,22,3,2,20,1,5,32,4,3,14,3,5,37,16,16,5,1,1,34,10,5,14,1,1,31,15,14,7,3,7,34,26,24,7,1,-1,23,24,23,8,1,7,22
52,6,5,15,3,1,35,25,19,7,1,8,23,3,2,20,1,5,33,4,3,15,4,5,37,17,16,5,1,1,34,10,5,14,1,1,32,15,14,7,3,7,35,26,24,7,1,-1,24,24,23,8,1,7,23
53,6,5,15,3,1,36,25,19,7,1,8,24,3,2,20,1,5,34,4,3,16,4,5,37,17,16,5,1,1,35,10,5,14,1,1,33,15,14,7,3,7,36,27,25,7,1,-1,24,24,23,8,1,7,24
54,6,5,15,3,1,37,25,19,7,1,8,25,3,2,20,1,5,35,4,3,16,4,5,38,17,16,5,1,1,36,10,5,14,1,1,34,15,14,7,3,7,37,28,26,7,1,-1,24,24,23,8,1,7,25
55,6,5,15,3,1,38,25,19,8,1,8,25,3,2,20,1,5,36,4,3,16,4,5,39,17,16,5,1,1,37,10,5,14,1,1,35,15,14,8,3,7,37,28,26,7,1,-1,25,25,23,8,1,7,25
56,6,5,16,4,1,38,25,19,8,1,8,26,3,2,20,1,5,37,4,3,17,4,5,39,18,16,5,1,1,37,10,5,14,1,1,36,15,14,8,3,7,38,28,26,7,1,-1,26,25,23,8,1,7,26
57,6,5,16,4,1,39,25,19,8,1,8,27,3,2,20,1,5,38,4,3,18,4,5,39,18,16,5,1,1,38,10,5,14,1,1,37,15,14,8,3,7,39,28,26,7,1,-1,27,25,23,8,1,7,27
58,6,5,16,4,1,40,25,19,8,1,8,28,3,2,20,1,5,39,4,3,18,4,5,40,18,16,5,1,1,39,11,5,14,1,1,37,15,14,8,3,7,40,28,26,7,1,-1,28,25,23,9,2,7,27
59,6,5,17,4,1,40,25,19,8,1,8,29,3,2,21,2,5,39,4,3,18,4,5,41,18,16,5,1,1,40,11,5,14,1,1,38,15,14,9,3,7,40,28,26,7,1,-1,29,25,23,10,2,7,27
60,6,5,18,5,1,40,25,19,8,1,8,30,3,2,21,2,5,40,4,3,19,4,5,41,18,16,6,1,1,40,11,5,14,1,1,39,15,14,9,3,7,41,28,26,7,1,-1,30,25,23,10,2,7,28
