day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
39,2,2,10,6,8,27,6,6,5,3,8,28,16,14,3,0,8,20,7,5,8,2,8,24,1,0,13,1,8,25,15,10,1,0,8,23,19,15,1,0,8,19,9,9,5,3,-1,25,13,12,6,1,-1,20
40,2,2,10,6,8,28,6,6,5,3,8,29,16,14,3,0,8,21,7,5,9,2,8,24,1,0,13,1,8,26,15,10,1,0,8,24,19,15,1,0,8,20,10,10,5,3,-1,25,14,13,6,1,-1,20
41,2,2,11,6,8,28,6,6,5,3,8,30,16,14,3,0,8,22,7,5,10,2,8,24,1,0,13,1,8,27,15,10,1,0,8,25,19,15,1,0,8,21,10,10,5,3,-1,26,14,13,6,1,-1,21
42,2,2,12,6,8,28,6,6,5,3,8,31,16,14,3,0,8,23,7,5,10,2,8,25,1,0,13,1,8,28,15,10,1,0,8,26,19,15,1,0,8,22,10,10,5,3,-1,27,14,13,6,1,-1,22
43,2,2,13,6,8,28,6,6,6,4,8,31,16,14,3,0,8,24,7,5,10,2,8,26,1,0,13,1,8,29,15,10,1,0,8,27,19,15,1,0,8,23,10,10,5,3,-1,28,15,14,6,1,-1,22
44,2,2,13,6,8,29,6,6,6,4,8,32,16,14,3,0,8,25,7,5,10,2,8,27,1,0,14,1,8,29,15,10,1,0,8,28,19,15,1,0,8,24,10,10,6,3,-1,28,16,15,6,1,-1,22
45,2,2,13,6,8,30,6,6,7,5,8,32,16,14,4,1,8,25,7,5,10,2,8,28,1,0,14,1,8,30,15,10,1,0,8,29,19,15,1,0,8,25,10,10,6,3,-1,29,17,16,6,1,-1,22
46,2,2,14,6,8,30,6,6,7,5,8,33,16,14,4,1,8,26,7,5,10,2,8,29,1,0,14,1,8,31,15,10,2,0,8,29,19,15,1,0,8,26,10,10,6,3,-1,30,17,16,6,1,-1,23
47,2,2,14,6,8,31,6,6,7,5,8,34,16,14,4,1,8,27,7,5,10,2,8,30,2,0,14,1,8,31,15,10,2,0,8,30,19,15,1,0,8,27,10,10,6,3,-1,31,18,17,6,1,-1,23
48,2,2,15,6,8,31,6,6,8,5,8,34,16,14,4,1,8,28,7,5,10,2,8,31,2,0,14,1,8,32,15,10,2,0,8,31,19,15,1,0,8,28,10,10,6,3,-1,32,18,17,6,1,-1,24
49,2,2,15,6,8,32,6,6,9,5,8,34,16,14,4,1,8,29,7,5,10,2,8,32,2,0,14,1,8,33,15,10,2,0,8,32,19,15,1,0,8,29,10,10,6,3,-1,33,19,18,6,1,-1,24
50,2,2,15,6,7,33,6,6,10,6,7,34,17,14,4,1,7,29,7,5,10,2,7,33,2,0,14,1,7,34,15,10,2,0,7,33,19,15,2,0,7,29,11,10,6,3,-1,33,19,18,6,1,7,25
51,2,2,15,6,7,34,6,6,11,6,7,34,17,14,4,1,7,30,7,5,11,3,7,33,2,0,14,1,7,35,15,10,2,0,7,34,19,15,2,0,7,30,11,10,6,3,-1,34,19,18,6,1,7,26
52,2,2,16,6,7,34,6,6,11,6,7,35,17,14,4,1,7,31,7,5,11,3,7,34,2,0,14,1,7,36,15,10,2,0,7,35,19,15,2,0,7,31,12,10,6,3,-1,34,19,18,6,1,7,27
53,2,2,16,6,7,35,6,6,11,6,7,36,17,14,4,1,7,32,7,5,11,3,7,35,3,0,14,1,7,36,15,10,3,1,7,35,19,15,2,0,7,32,13,11,6,3,-1,34,19,18,7,1,7,27
54,2,2,16,6,7,36,6,6,12,6,7,36,17,14,4,1,7,33,7,5,11,3,7,36,3,0,14,1,7,37,15,10,3,1,7,36,19,15,3,0,7,32,13,11,6,3,-1,35,19,18,7,1,7,28
55,3,2,16,6,7,36,6,6,12,6,7,37,17,14,4,1,7,34,7,5,11,3,7,37,3,0,14,1,7,38,15,10,4,1,7,36,19,15,3,0,7,33,14,11,6,3,-1,35,19,18,7,1,7,29
56,4,2,16,6,7,36,6,6,12,6,7,38,17,14,4,1,7,35,7,5,11,3,7,38,3,0,14,1,7,39,15,10,4,1,7,37,19,15,3,0,7,34,14,11,6,3,-1,36,19,18,7,1,7,30
57,4,2,17,6,7,37,6,6,12,6,7,39,18,14,4,1,7,35,7,5,11,3,7,39,3,0,14,1,7,40,15,10,4,1,7,38,19,15,3,0,7,35,14,11,6,3,-1,37,19,18,7,1,7,31
58,4,2,17,6,7,39,6,6,12,6,7,41,18,14,5,1,7,36,7,5,12,4,7,40,3,0,15,1,7,41,15,10,5,1,7,39,19,15,3,0,7,36,15,11,6,3,-1,37,19,18,7,1,7,32
59,4,2,17,6,7,40,7,6,12,6,7,41,18,14,5,1,7,38,7,5,12,4,7,42,3,0,15,1,7,42,15,10,5,1,7,41,19,15,4,1,7,36,15,11,6,3,-1,38,19,18,7,1,7,33
60,4,2,17,6,7,41,7,6,12,6,7,42,18,14,5,1,7,40,7,5,12,4,7,44,3,0,16,2,7,43,15,10,5,1,7,43,19,15,5,1,7,37,15,11,6,3,-1,39,19,18,7,1,7,34
