day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
29,6,4,5,0,6,19,2,1,9,1,0,19,2,2,6,0,4,22,3,3,4,2,4,24,13,10,1,1,6,15,2,0,3,0,6,26,21,17,2,0,8,7,4,3,4,0,8,21,10,6,9,4,-1,11
30,6,4,5,0,6,20,2,1,9,1,0,20,2,2,7,0,4,23,3,3,5,2,4,25,13,10,1,1,6,16,2,0,3,0,6,28,21,17,2,0,8,8,4,3,4,0,8,22,10,6,9,4,-1,12
31,6,4,5,0,6,21,2,1,9,1,0,21,2,2,7,0,4,24,3,3,6,3,4,25,13,10,1,1,6,17,2,0,3,0,6,30,21,17,2,0,8,9,4,3,4,0,8,23,10,6,9,4,-1,13
32,6,4,5,0,6,23,2,1,9,1,0,23,3,2,8,0,4,24,3,3,6,3,4,27,13,10,1,1,6,19,2,0,4,0,6,31,21,17,2,0,8,10,4,3,4,0,8,24,11,6,9,4,-1,13
33,6,4,5,0,6,24,2,1,9,1,0,24,3,2,8,0,4,25,3,3,6,3,4,28,13,10,1,1,6,20,2,0,4,0,6,32,21,17,2,0,8,11,4,3,4,0,8,25,11,6,9,4,-1,14
34,6,4,5,0,6,26,2,1,10,1,0,24,4,2,8,0,4,25,3,3,6,3,4,29,13,10,1,1,6,21,2,0,4,0,6,34,21,17,3,0,8,12,4,3,4,0,8,26,13,6,9,4,-1,14
35,6,4,5,0,6,27,2,1,11,1,0,24,4,2,9,1,4,25,3,3,6,3,4,30,13,10,1,1,6,22,2,0,5,1,6,34,21,17,3,0,8,13,4,3,4,0,8,28,14,6,9,4,-1,15
36,6,4,5,0,6,28,2,1,11,1,0,25,4,2,10,2,4,25,3,3,6,3,4,31,13,10,1,1,6,23,2,0,6,1,6,34,21,17,3,0,8,14,4,3,4,0,8,29,15,6,9,4,-1,15
37,6,4,5,0,6,29,2,1,11,1,0,26,4,2,11,3,4,25,4,3,6,3,4,31,13,10,1,1,6,24,2,0,7,1,6,35,21,17,4,0,8,14,4,3,5,0,8,29,16,6,9,4,-1,15
38,6,4,5,0,6,30,2,1,11,1,0,27,4,2,11,3,4,26,4,3,6,3,4,32,13,10,1,1,6,25,2,0,7,1,6,36,21,17,4,0,8,15,4,3,6,0,8,29,17,6,9,4,-1,15
39,6,4,5,0,6,31,2,1,11,1,0,28,4,2,11,3,4,27,4,3,6,3,4,33,13,10,1,1,6,26,2,0,7,1,6,37,22,17,4,0,8,15,4,3,6,0,8,30,17,6,9,4,-1,16
40,6,4,5,0,6,32,2,1,11,1,0,29,4,2,11,3,4,28,4,3,6,3,4,34,13,10,1,1,6,27,2,0,7,1,6,38,22,17,4,0,8,16,4,3,6,0,8,31,18,6,9,4,-1,16
41,6,4,5,0,6,33,2,1,11,1,0,30,4,2,12,4,4,28,4,3,6,3,4,35,13,10,2,2,6,27,2,0,7,1,6,39,22,17,5,0,8,16,4,3,6,0,8,32,19,6,9,4,-1,16
42,6,4,5,0,6,34,2,1,11,1,0,31,4,2,12,4,4,29,4,3,6,3,4,36,13,10,2,2,6,28,2,0,7,1,6,40,22,17,5,0,8,17,4,3,7,0,8,32,19,6,9,4,-1,17
43,6,4,7,0,6,34,2,1,11,1,0,32,4,2,12,4,4,31,4,3,8,4,4,36,13,10,2,2,6,29,2,0,8,1,6,41,22,17,6,0,8,18,4,3,7,0,8,33,20,6,9,4,-1,17
44,6,4,7,0,6,35,2,1,12,1,0,32,4,2,12,4,4,32,4,3,8,4,4,37,13,10,3,2,6,29,2,0,8,1,6,42,22,17,6,0,8,19,4,3,7,0,8,34,20,6,9,4,-1,18
45,6,4,8,0,6,35,2,1,12,1,0,33,4,2,12,4,4,33,4,3,8,4,4,38,13,10,3,2,6,30,2,0,8,1,6,43,22,17,6,0,8,20,4,3,7,0,8,35,20,6,9,4,-1,19
46,6,4,8,0,6,36,2,1,13,1,0,33,4,2,13,4,4,33,4,3,9,5,4,38,13,10,3,2,6,31,2,0,8,1,6,44,22,17,6,0,8,21,4,3,8,0,8,35,20,6,9,4,-1,20
47,7,4,8,0,6,36,2,1,13,1,0,34,4,2,13,4,4,34,4,3,10,5,4,38,13,10,4,2,6,31,2,0,8,1,6,45,22,17,6,0,8,22,4,3,8,0,8,36,20,6,9,4,-1,21
48,7,4,8,0,6,37,2,1,13,1,0,35,4,2,14,4,4,34,4,3,10,5,4,39,13,10,4,2,6,32,3,0,8,1,6,45,22,17,7,0,8,22,4,3,8,0,8,37,20,6,9,4,-1,22
49,7,4,8,0,6,38,2,1,13,1,0,36,4,2,14,4,4,35,4,3,11,6,4,39,13,10,4,2,6,33,3,0,8,1,6,46,22,17,7,0,8,23,5,3,8,0,8,37,21,6,9,4,-1,22
50,7,4,8,0,6,39,2,1,13,1,0,37,4,2,15,5,4,35,4,3,12,7,4,39,13,10,4,2,6,34,3,0,8,1,6,47,22,17,7,0,8,24,5,3,9,0,8,37,21,6,9,4,-1,23
